from,to,path
107,153,86;44;71;139;69;68;0
107,154,2;100;132;51;72
107,157,86;44;71;73;123
107,158,28;27;32
107,159,28;27;32;158
107,160,2;100;132
108,110,28;134;44;71;73;123
108,110,28;86;44;71;73;123
108,110,107;86;44;71;73;123
108,111,107;86;44;71;139;69;68
108,111,28;86;44;71;139;69;68
108,111,28;134;44;71;139;69;68
108,111,107;86;44;71;73;69;68
108,111,28;86;44;71;73;69;68
108,111,28;134;44;71;73;69;68
108,111,107;86;44;71;139;145;68
108,111,28;86;44;71;139;145;68
108,111,28;134;44;71;139;145;68
108,116,107;2;100;132;51;56
108,117,107;2;100;132
108,118,28;134;44;71;73;123
108,118,28;86;44;71;73;123
108,118,107;86;44;71;73;123
108,119,107;86;44;71;139;145;20
108,119,28;86;44;71;139;145;20
108,119,28;134;44;71;139;145;20
108,120,107;86;44;71;139;145;55
108,120,28;86;44;71;139;145;55
108,120,28;134;44;71;139;145;55
108,120,107;86;44;71;139;145;8
108,120,28;86;44;71;139;145;8
108,120,28;134;44;71;139;145;8
108,121,28;27;32
108,121,25;27;32
108,121,25;33;32
108,122,107;2;100;132;51;72
108,123,107;86;44;71;73
108,123,28;86;44;71;73
108,123,28;134;44;71;73
108,124,107;93
108,125,107;86;44;71;139;145;20
108,125,28;86;44;71;139;145;20
108,125,28;134;44;71;139;145;20
108,126,107;93;60
108,127,107;2;100;132;51;56;116
108,127,107;2;100;132;51;56;38
108,127,107;2;100;132;51;56;7
108,127,107;2;100;132;51;72;7
108,127,107;2;100;132;51;138;7
108,128,107;2;100;132;51;72
108,129,28;134;49
108,130,25;33;4;102
108,131,28;134
108,131,25;27
108,131,28;27
108,132,107;2;100
108,134,28
108,136,25;33;4;102;130
108,136,28;27;32;141;101
108,136,25;27;32;141;101
108,136,25;33;32;141;101
108,136,25;33;4;158;101
108,136,28;27;32;158;101
108,136,25;27;32;158;101
108,136,25;33;32;158;101
108,138,107;2;100;132;51
108,139,28;134;44;71
108,139,28;86;44;71
108,139,107;86;44;71
108,141,28;27;32
108,141,25;27;32
108,141,25;33;32
108,143,13
108,144,107;2
108,144,28;86
108,144,107;86
108,145,107;86;44;71;139
108,145,28;86;44;71;139
108,145,28;134;44;71;139
108,146,107;86;44;71;139;69;68
108,146,28;86;44;71;139;69;68
108,146,28;134;44;71;139;69;68
108,146,107;86;44;71;73;69;68
108,146,28;86;44;71;73;69;68
108,146,28;134;44;71;73;69;68
108,146,107;86;44;71;139;145;68
108,146,28;86;44;71;139;145;68
108,146,28;134;44;71;139;145;68
108,147,28;27;131
108,147,25;27;131
108,147,28;134;131
108,147,28;27;32
108,147,25;27;32
108,147,25;33;32
108,148,107;2;100;132;51;56;116
108,149,28;134;44;71;73;123
108,149,28;86;44;71;73;123
108,149,107;86;44;71;73;123
108,154,107;2;100;132;51;72
108,157,28;134;44;71;73;123
108,157,28;86;44;71;73;123
108,157,107;86;44;71;73;123
108,158,25;33;4
108,158,28;27;32
108,158,25;27;32
108,158,25;33;32
108,159,25;33;32;158
108,159,25;27;32;158
108,159,28;27;32;158
108,159,25;33;4;158
108,160,107;2;100;132
109,110,120;8;145;69;123
109,110,120;55;145;69;123
109,110,120;8;68;69;123
109,111,120;30
109,113,120;30;22;142;92;67
109,113,120;30;81;142;92;67
109,116,120;148
109,116,120;88
109,116,120;10
109,117,120;148;116;56;51;132
109,117,120;88;116;56;51;132
109,117,120;10;116;56;51;132
109,118,120;8;145;69;123
109,118,120;55;145;69;123
109,118,120;8;68;69;123
109,119,120;148
109,122,120;148;127;7;72
109,122,120;148;65;7;72
109,122,120;148;65;128;72
109,123,120;8;68;69
109,123,120;55;145;69
109,123,120;8;145;69
109,125,120;148;119
109,125,120;148;65
109,127,120;148
109,128,120;148;65
109,131,120;8;145;139;71;44;134
109,131,120;55;145;139;71;44;134
109,132,120;10;116;56;51
109,132,120;88;116;56;51
109,132,120;148;116;56;51
109,133,120;30;66
109,134,120;55;145;139;71;44
109,134,120;8;145;139;71;44
109,138,120;148;65;7
109,138,120;148;127;7
109,138,120;148;116;56
109,138,120;88;116;56
109,138,120;10;116;56
109,139,120;8;145
109,139,120;55;145
109,140,120;30
109,142,120;30;81
109,142,120;30;22
109,144,120;8;145;139;71;44;86
109,144,120;55;145;139;71;44;86
109,145,120;55
109,145,120;8
109,146,120;74
109,148,120
109,149,120;8;145;69;123
109,149,120;55;145;69;123
109,149,120;8;68;69;123
109,153,120;74
109,154,120;148;127;7;72
109,154,120;148;65;7;72
109,154,120;148;65;128;72
109,156,120;30
109,157,120;8;145;69;123
109,157,120;55;145;69;123
109,157,120;8;68;69;123
109,160,120;148;116;56;51;132
109,160,120;88;116;56;51;132
109,160,120;10;116;56;51;132
110,111,123;69;68
110,116,123;69;145;55;120;148
110,116,123;69;68;8;120;148
110,116,123;69;145;8;120;148
110,116,123;69;145;20;119;148
110,116,123;69;145;55;120;88
110,116,123;69;68;8;120;88
110,116,123;69;145;8;120;88
110,116,123;69;145;55;120;10
110,116,123;69;68;8;120;10
110,116,123;69;145;8;120;10
110,118,149
110,118,123
110,119,123;69;145;20
110,120,123;69;145;55
110,120,123;69;68;8
110,120,123;69;145;8
110,121,123;73;71;44;134;131;147
110,121,123;73;71;44;134;27;32
110,121,123;73;71;44;134;131;32
110,124,123;73;71;44;86;2;94
110,124,123;73;71;44;86;2;93
110,124,123;73;71;44;86;107;93
110,125,123;69;145;20
110,127,123;69;145;20;119;65
110,127,123;69;145;20;125;65
110,127,123;69;145;55;120;148
110,127,123;69;68;8;120;148
110,127,123;69;145;8;120;148
110,127,123;69;145;20;119;148
110,128,123;69;145;20;125;36
110,128,123;69;145;20;119;65
110,128,123;69;145;20;125;65
110,129,123;73;71;44;134;49
110,131,123;73;71;44;134
110,132,123;73;71;44;86;2;100
110,133,123;69;68;111;66
110,134,123;73;71;44
110,137,123;69;145;55;120;109
110,137,123;69;68;8;120;109
110,137,123;69;145;8;120;109
110,137,123;69;145;55;120;50
110,137,123;69;68;8;120;50
110,137,123;69;145;8;120;50
110,138,123;69;145;20;125;65;7
110,138,123;69;145;20;119;65;7
110,139,123;73
110,139,123;69
110,140,123;69;68;0
110,141,123;73;71;44;134;131;147
110,141,123;73;71;44;134;49;75
110,141,123;73;71;44;134;131;75
110,141,123;73;71;44;134;27;32
110,141,123;73;71;44;134;131;32
110,142,123;69;68;111;30;81
110,142,123;69;68;0;30;81
110,142,123;69;68;111;30;22
110,142,123;69;68;0;30;22
110,142,123;69;68;111;66;22
110,143,123;73;71;44;86;107;21
110,143,123;73;71;44;86;107;13
110,144,123;73;71;44;86
110,145,123;69
110,146,123;69;68
110,147,123;73;71;44;134;131
110,148,123;69;145;20;119
110,148,123;69;145;8;120
110,148,123;69;68;8;120
110,148,123;69;145;55;120
110,153,123;69;68;146
110,153,123;69;68;0
110,156,123;69;68;0;30
110,156,123;69;68;111;30
110,158,123;73;71;44;134;27;32
110,158,123;73;71;44;134;131;32
111,113,66;22;142;92;67
111,113,30;22;142;92;67
111,113,30;81;142;92;67
111,116,30;120;148
111,116,30;120;88
111,116,30;120;10
111,117,30;120;148;116;56;51;132
111,117,30;120;88;116;56;51;132
111,117,30;120;10;116;56;51;132
111,118,68;69;123
111,119,68;145;20
111,119,30;120;148
111,120,30
111,122,30;120;148;127;7;72
111,122,30;120;148;65;7;72
111,122,30;120;148;65;128;72
111,123,68;69
111,125,68;145;20
111,127,30;120;148
111,128,30;120;148;65
111,129,68;69;139;71;44;134;49
111,129,68;145;139;71;44;134;49
111,129,68;69;73;71;44;134;49
111,131,68;69;73;71;44;134
111,131,68;145;139;71;44;134
111,131,68;69;139;71;44;134
111,132,30;120;10;116;56;51
111,132,30;120;88;116;56;51
111,132,30;120;148;116;56;51
111,133,66
111,134,68;69;139;71;44
111,134,68;145;139;71;44
111,134,68;69;73;71;44
111,137,30;120;109
111,137,30;120;50
111,138,30;120;148;65;7
111,138,30;120;148;127;7
111,138,30;120;148;116;56
111,138,30;120;88;116;56
111,138,30;120;10;116;56
111,139,68;145
111,139,68;69
111,140,30
111,140,0
111,142,30;81
111,142,30;22
111,142,66;22
111,144,68;69;73;71;44;86
111,144,68;145;139;71;44;86
111,144,68;69;139;71;44;86
111,145,68
111,146,68
111,146,0
111,147,68;69;139;71;44;134;131
111,147,68;145;139;71;44;134;131
111,147,68;69;73;71;44;134;131
111,148,30;120
111,149,68;69;123
111,153,0
111,154,30;120;148;127;7;72
111,154,30;120;148;65;7;72
111,154,30;120;148;65;128;72
111,156,30
111,157,68;69;123
111,160,30;120;148;116;56;51;132
111,160,30;120;88;116;56;51;132
111,160,30;120;10;116;56;51;132
112,114,31;18
112,115,31
112,135,31;18
112,151,34;106;64;59;95
112,152,31;18
112,155,31
113,116,67;92;142;22;30;120;148
113,116,67;92;142;81;30;120;148
113,116,67;92;142;22;30;120;88
113,116,67;92;142;81;30;120;88
113,116,67;92;142;22;30;120;10
113,116,67;92;142;81;30;120;10
113,119,67;92;142;22;30;120;148
113,119,67;92;142;81;30;120;148
113,120,67;92;142;22;30
113,120,67;92;142;81;30
113,127,67;92;142;22;30;120;148
113,127,67;92;142;81;30;120;148
113,133,67;92;142;22;66
113,137,67;92;142;22;30;120;109
113,137,67;92;142;81;30;120;109
113,137,67;92;142;22;30;120;50
113,137,67;92;142;81;30;120;50
113,140,67;92;142;22;30
113,140,67;92;142;81;30
113,142,67;92
113,145,67;92;142;22;30;120;55
113,145,67;92;142;81;30;120;55
113,145,67;92;142;22;30;120;8
113,145,67;92;142;81;30;120;8
113,145,67;92;142;22;30;0;68
113,145,67;92;142;81;30;0;68
113,145,67;92;142;22;66;111;68
113,145,67;92;142;22;30;111;68
113,145,67;92;142;81;30;111;68
113,146,67;92;142;81;30;74
113,146,67;92;142;22;30;74
113,146,67;92;142;81;30;0
113,146,67;92;142;22;30;0
113,148,67;92;142;81;30;120
113,148,67;92;142;22;30;120
113,153,67;92;142;81;30;140
113,153,67;92;142;22;30;140
113,153,67;92;142;81;30;80
113,153,67;92;142;22;30;80
113,153,67;92;142;81;30;74
113,153,67;92;142;22;30;74
113,153,67;92;142;81;30;0
113,153,67;92;142;22;30;0
113,156,67;92;142;81
113,156,67;92;142;24
114,115,18
114,115,15
114,135,18
114,152,18
114,152,5
114,155,18
115,135,18
115,151,31;112;34;106;64;59;95
115,152,18
115,155,31
115,155,18
116,117,56;51;132
116,118,10;120;8;145;69;123
116,118,88;120;8;145;69;123
116,118,148;120;8;145;69;123
116,118,10;120;55;145;69;123
116,118,88;120;55;145;69;123
116,118,148;120;55;145;69;123
116,118,148;119;20;145;69;123
116,118,10;120;8;68;69;123
116,118,88;120;8;68;69;123
116,118,148;120;8;68;69;123
116,119,148
116,120,148
116,120,88
116,120,10
116,122,127;7;72
116,122,56;7;72
116,122,38;7;72
116,122,56;51;72
116,122,56;138;72
116,123,148;120;8;68;69
116,123,88;120;8;68;69
116,123,10;120;8;68;69
116,123,148;119;20;145;69
116,123,148;120;55;145;69
116,123,88;120;55;145;69
116,123,10;120;55;145;69
116,123,148;120;8;145;69
116,123,88;120;8;145;69
116,123,10;120;8;145;69
116,124,56;51;132;100;2;94
116,124,56;51;132;100;2;93
116,125,148;119
116,125,127;65
116,125,148;65
116,126,56;51;132;100;2;93;60
116,128,127;65
116,128,148;65
116,128,38;7
116,128,56;7
116,128,127;7
116,131,56;51;132;100;2;86;134
116,132,56;51
116,133,10;120;30;66
116,133,88;120;30;66
116,133,148;120;30;66
116,134,56;51;132;100;2;86
116,137,148;120;109
116,137,88;120;109
116,137,10;120;109
116,137,148;120;50
116,137,88;120;50
116,137,10;120;50
116,138,56
116,139,10;120;8;145
116,139,88;120;8;145
116,139,148;120;8;145
116,139,10;120;55;145
116,139,88;120;55;145
116,139,148;120;55;145
116,139,148;119;20;145
116,140,148;120;30
116,140,88;120;30
116,140,10;120;30
116,142,10;120;30;81
116,142,88;120;30;81
116,142,148;120;30;81
116,142,10;120;30;22
116,142,88;120;30;22
116,142,148;120;30;22
116,143,56;51;132;100;2;107;13
116,143,56;51;132;100;2;93;21
116,143,56;51;132;100;2;107;21
116,144,56;51;132;100;2
116,145,148;119;20
116,145,148;120;55
116,145,88;120;55
116,145,10;120;55
116,145,148;120;8
116,145,88;120;8
116,145,10;120;8
116,146,148;120;74
116,146,88;120;74
116,146,10;120;74
116,149,10;120;8;145;69;123
116,149,88;120;8;145;69;123
116,149,148;120;8;145;69;123
116,149,10;120;55;145;69;123
116,149,88;120;55;145;69;123
116,149,148;120;55;145;69;123
116,149,148;119;20;145;69;123
116,149,10;120;8;68;69;123
116,149,88;120;8;68;69;123
116,149,148;120;8;68;69;123
116,153,148;120;74
116,153,88;120;74
116,153,10;120;74
116,154,127;7;72
116,154,56;7;72
116,154,38;7;72
116,154,56;51;72
116,154,56;138;72
116,156,148;120;30
116,156,88;120;30
116,156,10;120;30
116,157,10;120;8;145;69;123
116,157,88;120;8;145;69;123
116,157,148;120;8;145;69;123
116,157,10;120;55;145;69;123
116,157,88;120;55;145;69;123
116,157,148;120;55;145;69;123
116,157,148;119;20;145;69;123
116,157,10;120;8;68;69;123
116,157,88;120;8;68;69;123
116,157,148;120;8;68;69;123
116,160,56;51;132
117,119,132;51;56;116;148
117,119,132;51;138;7;65
117,119,132;51;72;7;65
117,119,132;51;56;7;65
117,119,132;51;72;128;65
117,120,132;51;56;116;148
117,120,132;51;56;116;88
117,120,132;51;56;116;10
117,121,132;100;2;86;134;131;147
117,121,132;100;2;86;134;27;32
117,121,132;100;2;86;28;27;32
117,121,132;100;2;107;28;27;32
117,121,132;100;2;86;134;131;32
117,122,132;51;72
117,123,132;100;2;86;44;71;73
117,124,132;100;2;94
117,124,132;100;2;93
117,125,132;51;72;128;36
117,125,132;51;138;7;65
117,125,132;51;72;7;65
117,125,132;51;56;7;65
117,125,132;51;72;128;65
117,126,132;100;2;93;60
117,127,132;51;56;116
117,127,132;51;56;38
117,127,132;51;56;7
117,127,132;51;72;7
117,127,132;51;138;7
117,128,132;51;72
117,129,132;100;2;86;134;49
117,131,132;100;2;86;134
117,134,132;100;2;86
117,137,132;51;56;116;148;120;109
117,137,132;51;56;116;88;120;109
117,137,132;51;56;116;10;120;109
117,137,132;51;56;116;148;120;50
117,137,132;51;56;116;88;120;50
117,137,132;51;56;116;10;120;50
117,138,132;51
117,139,132;100;2;86;44;71
117,140,132;51;56;116;148;120;30
117,140,132;51;56;116;88;120;30
117,140,132;51;56;116;10;120;30
117,141,132;100;2;86;134;131;147
117,141,132;100;2;86;134;49;75
117,141,132;100;2;86;134;131;75
117,141,132;100;2;86;134;27;32
117,141,132;100;2;86;28;27;32
117,141,132;100;2;107;28;27;32
117,141,132;100;2;86;134;131;32
117,143,132;100;2;107;13
117,143,132;100;2;93;21
117,143,132;100;2;107;21
117,144,132;100;2
117,145,132;100;2;86;44;71;139
117,145,132;51;56;116;148;120;55
117,145,132;51;56;116;88;120;55
117,145,132;51;56;116;10;120;55
117,145,132;51;56;116;148;120;8
117,145,132;51;56;116;88;120;8
117,145,132;51;56;116;10;120;8
117,145,132;51;56;116;148;119;20
117,145,132;51;138;7;65;119;20
117,145,132;51;72;7;65;119;20
117,145,132;51;56;7;65;119;20
117,145,132;51;72;128;65;119;20
117,145,132;51;72;128;36;125;20
117,145,132;51;138;7;65;125;20
117,145,132;51;72;7;65;125;20
117,145,132;51;56;7;65;125;20
117,145,132;51;72;128;65;125;20
117,146,132;51;56;116;148;120;74
117,146,132;51;56;116;88;120;74
117,146,132;51;56;116;10;120;74
117,147,132;100;2;86;134;131
117,148,132;51;56;116
117,153,132;51;56;116;148;120;74
117,153,132;51;56;116;88;120;74
117,153,132;51;56;116;10;120;74
117,154,132;51;72
117,156,132;51;56;116;148;120;30
117,156,132;51;56;116;88;120;30
117,156,132;51;56;116;10;120;30
117,158,132;100;2;86;134;27;32
117,158,132;100;2;86;28;27;32
117,158,132;100;2;107;28;27;32
117,158,132;100;2;86;134;131;32
117,160,132
118,119,123;69;145;20
118,120,123;69;145;55
118,120,123;69;68;8
118,120,123;69;145;8
118,121,123;73;71;44;134;131;147
118,121,123;73;71;44;134;27;32
118,121,123;73;71;44;134;131;32
118,124,123;73;71;44;86;2;94
118,124,123;73;71;44;86;2;93
118,124,123;73;71;44;86;107;93
118,125,123;69;145;20
118,127,123;69;145;20;119;65
118,127,123;69;145;20;125;65
118,127,123;69;145;55;120;148
118,127,123;69;68;8;120;148
118,127,123;69;145;8;120;148
118,127,123;69;145;20;119;148
118,128,123;69;145;20;125;36
118,128,123;69;145;20;119;65
118,128,123;69;145;20;125;65
118,129,123;73;71;44;134;49
118,131,123;73;71;44;134
118,132,123;73;71;44;86;2;100
118,133,123;69;68;111;66
118,134,123;73;71;44
118,137,123;69;145;55;120;109
118,137,123;69;68;8;120;109
118,137,123;69;145;8;120;109
118,137,123;69;145;55;120;50
118,137,123;69;68;8;120;50
118,137,123;69;145;8;120;50
118,138,123;69;145;20;125;65;7
118,138,123;69;145;20;119;65;7
118,139,123;73
118,139,123;69
118,140,123;69;68;0
118,141,123;73;71;44;134;131;147
118,141,123;73;71;44;134;49;75
118,141,123;73;71;44;134;131;75
118,141,123;73;71;44;134;27;32
118,141,123;73;71;44;134;131;32
118,142,123;69;68;111;30;81
118,142,123;69;68;0;30;81
118,142,123;69;68;111;30;22
118,142,123;69;68;0;30;22
118,142,123;69;68;111;66;22
118,143,123;73;71;44;86;107;21
118,143,123;73;71;44;86;107;13
118,144,123;73;71;44;86
118,145,123;69
118,146,123;69;68
118,147,123;73;71;44;134;131
118,148,123;69;145;20;119
118,148,123;69;145;8;120
118,148,123;69;68;8;120
118,148,123;69;145;55;120
118,153,123;69;68;146
118,153,123;69;68;0
118,156,123;69;68;0;30
118,156,123;69;68;111;30
118,157,123
118,158,123;73;71;44;134;27;32
118,158,123;73;71;44;134;131;32
119,120,148
119,122,65;7;72
119,122,65;128;72
119,123,20;145;69
119,127,148
119,127,65
119,128,65
119,129,20;145;139;71;44;134;49
119,131,20;145;139;71;44;134
119,132,148;116;56;51
119,132,65;7;56;51
119,132,65;128;72;51
119,132,65;7;72;51
119,132,65;7;138;51
119,133,148;120;30;66
119,134,20;145;139;71;44
119,137,148;120;109
119,137,148;120;50
119,138,65;7
119,139,20;145
119,140,148;120;30
119,142,148;120;30;81
119,142,148;120;30;22
119,144,20;145;139;71;44;86
119,145,20
119,146,148;120;74
119,146,20;145;68
119,147,20;145;139;71;44;134;131
119,149,20;145;69;123
119,153,148;120;74
119,154,65;7;72
119,154,65;128;72
119,156,148;120;30
119,157,20;145;69;123
119,160,65;7;138;51;132
119,160,65;7;72;51;132
119,160,65;128;72;51;132
119,160,65;7;56;51;132
119,160,148;116;56;51;132
120,122,148;127;7;72
120,122,148;65;7;72
120,122,148;65;128;72
120,123,8;68;69
120,123,55;145;69
120,123,8;145;69
120,125,148;119
120,125,148;65
120,127,148
120,128,148;65
120,129,55;145;139;71;44;134;49
120,129,8;145;139;71;44;134;49
120,131,8;145;139;71;44;134
120,131,55;145;139;71;44;134
120,132,10;116;56;51
120,132,88;116;56;51
120,132,148;116;56;51
120,133,30;66
120,134,55;145;139;71;44
120,134,8;145;139;71;44
120,137,109
120,137,50
120,138,148;65;7
120,138,148;127;7
120,138,148;116;56
120,138,88;116;56
120,138,10;116;56
120,139,8;145
120,139,55;145
120,140,30
120,142,30;81
120,142,30;22
120,144,8;145;139;71;44;86
120,144,55;145;139;71;44;86
120,145,55
120,145,8
120,146,74
120,147,55;145;139;71;44;134;131
120,147,8;145;139;71;44;134;131
120,149,8;145;69;123
120,149,55;145;69;123
120,149,8;68;69;123
120,153,74
120,154,148;127;7;72
120,154,148;65;7;72
120,154,148;65;128;72
120,156,30
120,157,8;145;69;123
120,157,55;145;69;123
120,157,8;68;69;123
120,160,148;116;56;51;132
120,160,88;116;56;51;132
120,160,10;116;56;51;132
121,123,32;131;134;44;71;73
121,123,147;131;134;44;71;73
121,123,32;27;134;44;71;73
121,124,32;27;28;107;93
121,126,32;27;28;107;93;60
121,129,141;75
121,129,147;75
121,130,141;101
121,131,147
121,131,32
121,132,32;27;28;107;2;100
121,132,32;27;28;86;2;100
121,132,32;131;134;86;2;100
121,132,147;131;134;86;2;100
121,132,32;27;134;86;2;100
121,134,32;131
121,134,147;131
121,134,32;27
121,136,141;101
121,139,32;27;134;44;71
121,139,147;131;134;44;71
121,139,32;131;134;44;71
121,143,32;27;28;107;21
121,143,32;27;28;108;13
121,143,32;27;25;108;13
121,143,32;33;25;108;13
121,143,32;27;28;107;13
121,144,32;27;28;86
121,144,32;131;134;86
121,144,147;131;134;86
121,144,32;27;134;86
121,145,32;131;134;44;71;139
121,145,147;131;134;44;71;139
121,145,32;27;134;44;71;139
121,149,32;27;134;44;71;73;123
121,149,147;131;134;44;71;73;123
121,149,32;131;134;44;71;73;123
121,157,32;27;134;44;71;73;123
121,157,147;131;134;44;71;73;123
121,157,32;131;134;44;71;73;123
121,158,141
121,158,32
121,159,141;101
121,159,32;158
121,159,141;158
121,160,32;27;134;86;2;100;132
121,160,147;131;134;86;2;100;132
121,160,32;131;134;86;2;100;132
121,160,32;27;28;86;2;100;132
121,160,32;27;28;107;2;100;132
122,123,72;7;65;119;20;145;69
122,123,72;128;65;119;20;145;69
122,123,72;128;36;125;20;145;69
122,123,72;7;65;125;20;145;69
122,123,72;128;65;125;20;145;69
122,124,72;51;132;100;2;94
122,124,72;51;132;100;2;93
122,125,72;128;36
122,125,72;7;65
122,125,72;128;65
122,126,72;51;132;100;2;93;60
122,127,72;7
122,128,72
122,131,72;51;132;100;2;86;134
122,132,72;51
122,133,72;7;127;148;120;30;66
122,133,72;7;65;148;120;30;66
122,133,72;128;65;148;120;30;66
122,134,72;51;132;100;2;86
122,137,72;128;65;148;120;109
122,137,72;7;65;148;120;109
122,137,72;7;127;148;120;109
122,137,72;128;65;148;120;50
122,137,72;7;65;148;120;50
122,137,72;7;127;148;120;50
122,138,72
122,139,72;128;65;125;20;145
122,139,72;7;65;125;20;145
122,139,72;128;36;125;20;145
122,139,72;128;65;119;20;145
122,139,72;7;65;119;20;145
122,140,72;128;65;148;120;30
122,140,72;7;65;148;120;30
122,140,72;7;127;148;120;30
122,142,72;7;127;148;120;30;81
122,142,72;7;65;148;120;30;81
122,142,72;128;65;148;120;30;81
122,142,72;7;127;148;120;30;22
122,142,72;7;65;148;120;30;22
122,142,72;128;65;148;120;30;22
122,143,72;51;132;100;2;107;13
122,143,72;51;132;100;2;93;21
122,143,72;51;132;100;2;107;21
122,144,72;51;132;100;2
122,145,72;7;65;119;20
122,145,72;128;65;119;20
122,145,72;128;36;125;20
122,145,72;7;65;125;20
122,145,72;128;65;125;20
122,146,72;128;65;148;120;74
122,146,72;7;65;148;120;74
122,146,72;7;127;148;120;74
122,148,72;7;127
122,148,72;7;65
122,148,72;128;65
122,153,72;128;65;148;120;74
122,153,72;7;65;148;120;74
122,153,72;7;127;148;120;74
122,154,72
122,156,72;128;65;148;120;30
122,156,72;7;65;148;120;30
122,156,72;7;127;148;120;30
122,160,72;51;132
123,124,73;71;44;86;2;94
123,124,73;71;44;86;2;93
123,124,73;71;44;86;107;93
123,125,69;145;20
123,126,73;71;44;86;107;93;60
123,126,73;71;44;86;2;93;60
123,127,69;145;20;119;65
123,127,69;145;20;125;65
123,127,69;145;55;120;148
123,127,69;68;8;120;148
123,127,69;145;8;120;148
123,127,69;145;20;119;148
123,128,69;145;20;125;36
123,128,69;145;20;119;65
123,128,69;145;20;125;65
123,129,73;71;44;134;49
123,131,73;71;44;134
123,132,73;71;44;86;2;100
123,133,69;68;111;66
123,134,73;71;44
123,137,69;145;55;120;109
123,137,69;68;8;120;109
123,137,69;145;8;120;109
123,137,69;145;55;120;50
123,137,69;68;8;120;50
123,137,69;145;8;120;50
123,138,69;145;20;125;65;7
123,138,69;145;20;119;65;7
123,139,73
123,139,69
123,140,69;68;0
123,141,73;71;44;134;131;147
123,141,73;71;44;134;49;75
123,141,73;71;44;134;131;75
123,141,73;71;44;134;27;32
123,141,73;71;44;134;131;32
123,142,69;68;111;30;81
123,142,69;68;0;30;81
123,142,69;68;111;30;22
123,142,69;68;0;30;22
123,142,69;68;111;66;22
123,143,73;71;44;86;107;21
123,143,73;71;44;86;107;13
123,144,73;71;44;86
123,145,69
123,146,69;68
123,147,73;71;44;134;131
123,148,69;145;20;119
123,148,69;145;8;120
123,148,69;68;8;120
123,148,69;145;55;120
123,153,69;68;146
123,153,69;68;0
123,154,69;145;20;119;65;7;72
123,154,69;145;20;125;65;7;72
123,154,69;145;20;125;36;128;72
123,154,69;145;20;119;65;128;72
123,154,69;145;20;125;65;128;72
123,156,69;68;0;30
123,156,69;68;111;30
123,158,73;71;44;134;27;32
123,158,73;71;44;134;131;32
123,159,73;71;44;134;131;32;158
123,159,73;71;44;134;27;32;158
123,160,73;71;44;86;2;100;132
124,126,60
124,127,94;2;100;132;51;56;116
124,127,93;2;100;132;51;56;116
124,127,94;2;100;132;51;56;38
124,127,93;2;100;132;51;56;38
124,127,94;2;100;132;51;56;7
124,127,93;2;100;132;51;56;7
124,127,94;2;100;132;51;72;7
124,127,93;2;100;132;51;72;7
124,127,94;2;100;132;51;138;7
124,127,93;2;100;132;51;138;7
124,128,93;2;100;132;51;72
124,128,94;2;100;132;51;72
124,129,93;107;28;134;49
124,129,94;2;86;134;49
124,129,93;2;86;134;49
124,129,93;107;86;134;49
124,130,93;107;28;27;32;158;159
124,130,93;107;28;27;32;158;17
124,130,93;107;28;27;32;141;101
124,130,93;107;28;27;32;158;101
124,130,93;107;28;27;32;4;102
124,130,93;107;108;25;33;4;102
124,130,93;107;28;25;33;4;102
124,130,93;107;28;27;33;4;102
124,130,93;107;28;27;32;158;102
124,131,93;107;28;27
124,131,93;107;86;134
124,131,93;2;86;134
124,131,94;2;86;134
124,131,93;107;28;134
124,132,94;2;100
124,132,93;2;100
124,134,93;107;28
124,134,94;2;86
124,134,93;2;86
124,134,93;107;86
124,136,93;107;28;27;32;141;101
124,136,93;107;28;27;32;158;101
124,138,94;2;100;132;51
124,138,93;2;100;132;51
124,139,94;2;86;44;71
124,139,93;2;86;44;71
124,139,93;107;86;44;71
124,141,93;107;28;27;32
124,143,93;21
124,144,93;2
124,144,94;2
124,145,93;107;86;44;71;139
124,145,93;2;86;44;71;139
124,145,94;2;86;44;71;139
124,147,93;107;28;27;32
124,147,93;107;28;134;131
124,147,94;2;86;134;131
124,147,93;2;86;134;131
124,147,93;107;86;134;131
124,147,93;107;28;27;131
124,148,94;2;100;132;51;56;116
124,148,93;2;100;132;51;56;116
124,149,94;2;86;44;71;73;123
124,149,93;2;86;44;71;73;123
124,149,93;107;86;44;71;73;123
124,154,93;2;100;132;51;72
124,154,94;2;100;132;51;72
124,157,94;2;86;44;71;73;123
124,157,93;2;86;44;71;73;123
124,157,93;107;86;44;71;73;123
124,158,93;107;28;27;32
124,159,93;107;28;27;32;158
124,160,93;2;100;132
124,160,94;2;100;132
125,127,65
125,128,65
125,128,36
125,129,20;145;139;71;44;134;49
125,131,20;145;139;71;44;134
125,132,65;7;72;51
125,132,36;128;72;51
125,132,65;128;72;51
125,132,65;7;56;51
125,132,65;7;138;51
125,133,20;145;68;111;66
125,133,119;148;120;30;66
125,133,65;148;120;30;66
125,134,20;145;139;71;44
125,137,65;148;120;109
125,137,119;148;120;109
125,137,65;148;120;50
125,137,119;148;120;50
125,138,65;7
125,139,20;145
125,140,65;148;120;30
125,140,119;148;120;30
125,140,20;145;68;0
125,142,119;148;120;30;81
125,142,65;148;120;30;81
125,142,119;148;120;30;22
125,142,65;148;120;30;22
125,144,20;145;139;71;44;86
125,145,20
125,146,20;145;68
125,147,20;145;139;71;44;134;131
125,148,119
